t,consumer_id,energy_before,energy_after,position_consumer,resource_id,energy_resource,position_resource,bite_size,team_capture,predator_list
13,type_1_predator_11,4.6,7.250000000000001,"6,21",type_1_prey_26,2.6500000000000012,"6,21",2.6500000000000012,False,type_1_predator_11
15,type_1_predator_11,6.85,11.240000000000002,"6,19",type_1_prey_16,4.390000000000002,"6,18",4.390000000000002,False,type_1_predator_11
20,type_1_predator_11,10.240000000000006,13.47000000000001,"2,21",type_1_prey_5,3.2300000000000044,"1,21",3.2300000000000044,False,type_1_predator_11
25,type_1_predator_11,7.47000000000001,10.420000000000014,"5,16",type_1_prey_20,2.9500000000000037,"6,15",2.9500000000000037,False,type_1_predator_11
28,type_1_predator_11,9.820000000000016,12.930000000000021,"5,15",type_1_prey_2,3.1100000000000048,"4,14",3.1100000000000048,False,type_1_predator_11
13,type_1_prey_34,2.9000000000000004,3.0600000000000005,"1,24",grass_14,0.16,"1,24",0.16,,
14,type_1_prey_34,3.0100000000000007,3.3300000000000005,"0,23",grass_89,0.32,"0,23",0.32,,
15,type_1_prey_34,3.2800000000000007,3.3600000000000008,"1,24",grass_14,0.08,"1,24",0.08,,
16,type_1_prey_34,3.310000000000001,3.350000000000001,"1,24",grass_14,0.04,"1,24",0.04,,
17,type_1_prey_34,3.300000000000001,3.340000000000001,"1,24",grass_14,0.04,"1,24",0.04,,
13,type_1_prey_35,2.95,3.39,"4,18",grass_65,0.43999999999999995,"4,18",0.43999999999999995,,
21,type_1_prey_35,2.990000000000002,4.990000000000002,"9,21",grass_32,2.0,"9,21",2.0,,
24,type_1_prey_35,4.8400000000000025,6.8400000000000025,"11,18",grass_60,2.0,"11,18",2.0,,
27,type_1_prey_35,3.690000000000003,5.690000000000003,"13,21",grass_99,2.0,"13,21",2.0,,
31,type_1_prey_35,5.490000000000004,7.490000000000004,"17,21",grass_25,2.0,"17,21",2.0,,
32,type_1_prey_35,4.440000000000004,6.440000000000004,"18,20",grass_38,2.0,"18,20",2.0,,
33,type_1_prey_35,3.390000000000004,5.390000000000004,"18,21",grass_7,2.0,"18,21",2.0,,
35,type_1_prey_35,5.2900000000000045,7.2900000000000045,"19,23",grass_49,2.0,"19,23",2.0,,
36,type_1_prey_35,4.240000000000005,6.240000000000005,"20,24",grass_80,2.0,"20,24",2.0,,
37,type_1_prey_35,3.190000000000005,5.190000000000005,"21,23",grass_16,2.0,"21,23",2.0,,
40,type_1_prey_35,5.040000000000005,7.040000000000005,"24,21",grass_30,2.0,"24,21",2.0,,
13,type_1_prey_36,2.95,3.27,"19,4",grass_1,0.32,"19,4",0.32,,
14,type_1_prey_37,2.95,3.0700000000000003,"22,6",grass_9,0.12,"22,6",0.12,,
15,type_1_prey_38,2.9000000000000004,3.0200000000000005,"1,0",grass_71,0.12,"1,0",0.12,,
20,type_1_prey_38,2.7700000000000014,3.2900000000000014,"1,5",grass_84,0.5199999999999999,"1,5",0.5199999999999999,,
16,type_1_prey_39,2.8500000000000005,4.8500000000000005,"9,4",grass_94,2.0,"9,4",2.0,,
19,type_1_prey_39,4.700000000000001,6.700000000000001,"6,3",grass_17,2.0,"6,3",2.0,,
26,type_1_prey_39,3.3500000000000023,3.7900000000000023,"1,0",grass_71,0.43999999999999995,"1,0",0.43999999999999995,,
32,type_1_prey_39,3.4900000000000033,4.050000000000003,"5,5",grass_44,0.5599999999999999,"5,5",0.5599999999999999,,
15,type_1_predator_12,4.8,7.82,"22,4",type_1_prey_37,3.0200000000000005,"21,5",3.0200000000000005,False,type_1_predator_12
20,type_1_predator_12,6.82,10.480000000000004,"20,3",type_1_prey_17,3.6600000000000037,"19,2",3.6600000000000037,False,type_1_predator_12
21,type_1_predator_12,10.280000000000005,13.150000000000006,"19,4",type_1_prey_36,2.8700000000000014,"18,5",2.8700000000000014,False,type_1_predator_12
40,type_1_predator_12,4.350000000000002,7.3000000000000025,"20,1",type_1_prey_53,2.95,"21,0",2.95,False,type_1_predator_12
74,type_1_predator_12,0.49999999999999817,0.7367070598995242,"20,6",type_1_prey_59,5.350000000000006,"21,7",0.23670705989952606,True,type_1_predator_0|type_1_predator_12
17,type_1_prey_41,2.9000000000000004,2.9800000000000004,"3,8",grass_23,0.08,"3,8",0.08,,
19,type_1_prey_41,2.880000000000001,2.960000000000001,"3,8",grass_23,0.08,"3,8",0.08,,
20,type_1_prey_41,2.910000000000001,3.110000000000001,"2,8",grass_37,0.2,"2,8",0.2,,
26,type_1_prey_42,2.5000000000000018,2.9000000000000017,"9,0",grass_26,0.39999999999999997,"9,0",0.39999999999999997,,
20,type_1_prey_43,2.9000000000000004,3.5000000000000004,"3,6",grass_76,0.6,"3,6",0.6,,
27,type_1_prey_43,3.1500000000000017,3.7100000000000017,"0,0",grass_31,0.5599999999999999,"0,0",0.5599999999999999,,
28,type_1_prey_43,3.660000000000002,3.740000000000002,"1,0",grass_71,0.08,"1,0",0.08,,
29,type_1_prey_43,3.690000000000002,3.730000000000002,"1,0",grass_71,0.04,"1,0",0.04,,
35,type_1_prey_43,3.4300000000000033,3.750000000000003,"0,0",grass_31,0.32,"0,0",0.32,,
36,type_1_prey_43,3.700000000000003,3.980000000000003,"1,0",grass_71,0.28,"1,0",0.28,,
37,type_1_prey_43,3.9300000000000033,4.010000000000003,"0,0",grass_31,0.08,"0,0",0.08,,
38,type_1_prey_43,3.9600000000000035,4.040000000000004,"1,0",grass_71,0.08,"1,0",0.08,,
20,type_1_predator_14,4.8,7.0500000000000025,"4,8",type_1_prey_22,2.2500000000000027,"3,7",2.2500000000000027,False,type_1_predator_14
21,type_1_predator_14,6.850000000000002,9.910000000000004,"3,8",type_1_prey_41,3.0600000000000014,"2,9",3.0600000000000014,False,type_1_predator_14
22,type_1_predator_14,9.710000000000004,12.900000000000006,"3,7",type_1_prey_38,3.1900000000000017,"3,7",3.1900000000000017,False,type_1_predator_14
24,type_1_predator_14,7.500000000000005,10.400000000000006,"1,9",type_1_prey_45,2.9000000000000004,"1,10",2.9000000000000004,False,type_1_predator_14
25,type_1_predator_14,10.200000000000006,13.090000000000012,"1,10",type_1_prey_15,2.890000000000006,"1,11",2.890000000000006,False,type_1_predator_14
27,type_1_predator_14,7.690000000000012,10.330000000000016,"0,12",type_1_prey_29,2.6400000000000037,"1,12",2.6400000000000037,False,type_1_predator_14
28,type_1_predator_14,10.130000000000017,12.338684405025887,"1,11",type_1_prey_47,2.95,"1,12",2.2086844050258696,True,type_1_predator_14|type_1_predator_15
28,type_1_predator_15,3.3999999999999986,4.141315594974129,"2,13",type_1_prey_47,2.95,"1,12",0.7413155949741305,True,type_1_predator_14|type_1_predator_15
32,type_1_predator_18,2.9999999999999987,5.440000000000003,"4,10",type_1_prey_19,2.4400000000000044,"5,11",2.4400000000000044,False,type_1_predator_18
33,type_1_predator_21,4.0,8.000000000000004,"3,7",type_1_prey_39,4.0000000000000036,"4,6",4.0000000000000036,False,type_1_predator_21
38,type_1_predator_21,7.000000000000003,9.39000000000001,"2,2",type_1_prey_10,2.390000000000007,"3,3",2.390000000000007,False,type_1_predator_21
39,type_1_predator_21,9.19000000000001,13.180000000000014,"2,1",type_1_prey_43,3.9900000000000038,"2,0",3.9900000000000038,False,type_1_predator_21
33,type_1_prey_48,2.9000000000000004,4.9,"16,23",grass_52,2.0,"16,23",2.0,,
34,type_1_prey_48,4.8500000000000005,6.8500000000000005,"16,24",grass_54,2.0,"16,24",2.0,,
48,type_1_predator_24,1.7999999999999978,2.8003378378378345,"21,5",type_1_prey_32,3.290000000000008,"21,6",1.0003378378378367,True,type_1_predator_0|type_1_predator_24
56,type_1_predator_24,1.200337837837834,1.4991118848105693,"22,8",type_1_prey_60,2.8500000000000005,"22,9",0.29877404697273535,True,type_1_predator_0|type_1_predator_24
40,type_1_prey_51,2.750000000000001,2.990000000000001,"16,24",grass_54,0.24000000000000002,"16,24",0.24000000000000002,,
38,type_1_prey_52,2.9000000000000004,4.9,"23,23",grass_4,2.0,"23,23",2.0,,
46,type_1_prey_52,4.500000000000002,6.500000000000002,"20,20",grass_6,2.0,"20,20",2.0,,
48,type_1_prey_52,3.4000000000000017,4.040000000000002,"18,20",grass_38,0.64,"18,20",0.64,,
50,type_1_prey_52,3.940000000000002,5.940000000000002,"16,19",grass_40,2.0,"16,19",2.0,,
39,type_1_predator_26,4.8,5.8000000000000025,"15,18",type_1_prey_3,1.0000000000000027,"16,17",1.0000000000000027,False,type_1_predator_26
43,type_1_prey_54,2.8500000000000005,4.8500000000000005,"20,18",grass_41,2.0,"20,18",2.0,,
45,type_1_prey_54,4.750000000000001,6.750000000000001,"21,18",grass_78,2.0,"21,18",2.0,,
46,type_1_prey_54,3.700000000000001,5.700000000000001,"22,17",grass_2,2.0,"22,17",2.0,,
47,type_1_prey_54,5.650000000000001,7.650000000000001,"22,18",grass_28,2.0,"22,18",2.0,,
49,type_1_prey_54,4.550000000000002,6.5100000000000025,"23,16",grass_66,1.960000000000001,"23,16",1.960000000000001,,
50,type_1_prey_54,3.4600000000000026,3.5000000000000027,"23,16",grass_66,0.04,"23,16",0.04,,
51,type_1_prey_54,3.450000000000003,3.530000000000003,"22,17",grass_2,0.08,"22,17",0.08,,
52,type_1_prey_54,3.480000000000003,3.560000000000003,"23,18",grass_53,0.08,"23,18",0.08,,
55,type_1_prey_54,3.4100000000000033,4.010000000000003,"24,21",grass_30,0.6,"24,21",0.6,,
58,type_1_prey_54,3.8600000000000043,4.300000000000004,"22,18",grass_28,0.43999999999999995,"22,18",0.43999999999999995,,
59,type_1_prey_54,4.250000000000004,4.2900000000000045,"22,18",grass_28,0.04,"22,18",0.04,,
49,type_1_prey_55,2.8000000000000007,3.8400000000000007,"23,15",grass_36,1.0400000000000003,"23,15",1.0400000000000003,,
52,type_1_prey_55,3.6900000000000013,4.9700000000000015,"23,12",grass_82,1.2800000000000005,"23,12",1.2800000000000005,,
53,type_1_prey_55,4.920000000000002,6.280000000000002,"24,11",grass_62,1.3600000000000005,"24,11",1.3600000000000005,,
56,type_1_prey_55,3.1300000000000026,4.290000000000003,"24,8",grass_50,1.1600000000000004,"24,8",1.1600000000000004,,
59,type_1_prey_55,4.140000000000003,4.3800000000000034,"24,11",grass_62,0.24000000000000002,"24,11",0.24000000000000002,,
60,type_1_prey_55,4.330000000000004,4.650000000000004,"23,12",grass_82,0.32,"23,12",0.32,,
62,type_1_prey_55,4.550000000000004,4.910000000000005,"21,12",grass_39,0.36,"21,12",0.36,,
66,type_1_prey_55,4.710000000000005,6.710000000000005,"19,8",grass_29,2.0,"19,8",2.0,,
69,type_1_prey_55,3.5600000000000054,4.440000000000006,"22,5",grass_34,0.8800000000000002,"22,5",0.8800000000000002,,
71,type_1_prey_55,4.340000000000006,6.300000000000007,"24,3",grass_85,1.960000000000001,"24,3",1.960000000000001,,
74,type_1_prey_55,3.1500000000000075,5.1500000000000075,"23,0",grass_35,2.0,"23,0",2.0,,
75,type_1_prey_55,5.100000000000008,7.100000000000008,"24,0",grass_43,2.0,"24,0",2.0,,
79,type_1_prey_55,3.9000000000000083,5.900000000000008,"20,0",grass_58,2.0,"20,0",2.0,,
83,type_1_prey_55,5.700000000000009,7.62000000000001,"20,4",grass_10,1.920000000000001,"20,4",1.920000000000001,,
88,type_1_prey_55,4.370000000000011,6.090000000000011,"23,5",grass_33,1.7200000000000009,"23,5",1.7200000000000009,,
90,type_1_prey_55,2.9900000000000118,3.750000000000012,"24,3",grass_85,0.7600000000000001,"24,3",0.7600000000000001,,
93,type_1_prey_55,3.6000000000000125,4.320000000000013,"24,0",grass_43,0.7200000000000001,"24,0",0.7200000000000001,,
94,type_1_prey_55,4.270000000000013,5.070000000000013,"23,0",grass_35,0.8000000000000002,"23,0",0.8000000000000002,,
96,type_1_prey_55,4.970000000000013,5.050000000000013,"23,0",grass_35,0.08,"23,0",0.08,,
97,type_1_prey_55,5.000000000000013,5.1600000000000135,"24,0",grass_43,0.16,"24,0",0.16,,
100,type_1_prey_55,5.010000000000014,5.370000000000014,"24,3",grass_85,0.36,"24,3",0.36,,
102,type_1_prey_55,5.270000000000015,6.590000000000015,"22,5",grass_34,1.3200000000000005,"22,5",1.3200000000000005,,
47,type_1_prey_56,2.95,3.5100000000000002,"18,21",grass_7,0.5599999999999999,"18,21",0.5599999999999999,,
48,type_1_prey_57,2.95,4.390000000000001,"20,6",grass_70,1.4400000000000006,"20,6",1.4400000000000006,,
50,type_1_prey_57,4.290000000000001,5.490000000000001,"18,8",grass_63,1.2000000000000004,"18,8",1.2000000000000004,,
48,type_1_prey_58,2.95,3.0300000000000002,"22,17",grass_2,0.08,"22,17",0.08,,
49,type_1_prey_58,2.9800000000000004,3.0200000000000005,"22,17",grass_2,0.04,"22,17",0.04,,
50,type_1_prey_58,2.9700000000000006,4.970000000000001,"23,18",grass_53,2.0,"23,18",2.0,,
52,type_1_prey_58,4.870000000000001,5.150000000000001,"21,18",grass_78,0.28,"21,18",0.28,,
54,type_1_prey_58,5.0500000000000025,5.490000000000002,"20,18",grass_41,0.43999999999999995,"20,18",0.43999999999999995,,
56,type_1_prey_58,5.390000000000002,5.790000000000003,"20,20",grass_6,0.39999999999999997,"20,20",0.39999999999999997,,
59,type_1_prey_58,5.640000000000003,5.760000000000003,"20,20",grass_6,0.12,"20,20",0.12,,
62,type_1_prey_58,5.610000000000004,7.610000000000004,"18,23",grass_91,2.0,"18,23",2.0,,
63,type_1_prey_58,4.560000000000004,5.680000000000004,"19,23",grass_49,1.1200000000000003,"19,23",1.1200000000000003,,
64,type_1_prey_58,5.630000000000004,6.750000000000004,"20,24",grass_80,1.1200000000000003,"20,24",1.1200000000000003,,
65,type_1_prey_58,3.7000000000000046,4.820000000000005,"21,23",grass_16,1.1200000000000003,"21,23",1.1200000000000003,,
67,type_1_prey_58,4.720000000000005,5.880000000000005,"23,23",grass_4,1.1600000000000004,"23,23",1.1600000000000004,,
69,type_1_prey_58,5.780000000000006,6.340000000000005,"24,21",grass_30,0.5599999999999999,"24,21",0.5599999999999999,,
72,type_1_prey_58,3.1900000000000057,3.990000000000006,"21,18",grass_78,0.8000000000000002,"21,18",0.8000000000000002,,
73,type_1_prey_58,3.940000000000006,4.540000000000006,"22,17",grass_2,0.6,"22,17",0.6,,
74,type_1_prey_58,4.490000000000006,5.050000000000006,"23,16",grass_66,0.5599999999999999,"23,16",0.5599999999999999,,
75,type_1_prey_58,5.000000000000006,5.560000000000006,"23,15",grass_36,0.5599999999999999,"23,15",0.5599999999999999,,
78,type_1_prey_58,5.410000000000006,6.130000000000006,"23,12",grass_82,0.7200000000000001,"23,12",0.7200000000000001,,
79,type_1_prey_58,3.0800000000000063,3.8800000000000066,"24,11",grass_62,0.8000000000000002,"24,11",0.8000000000000002,,
82,type_1_prey_58,3.7300000000000075,4.770000000000008,"24,8",grass_50,1.0400000000000003,"24,8",1.0400000000000003,,
84,type_1_prey_58,4.670000000000008,6.190000000000008,"22,6",grass_9,1.5200000000000007,"22,6",1.5200000000000007,,
85,type_1_prey_58,3.1400000000000086,5.140000000000009,"21,7",grass_79,2.0,"21,7",2.0,,
89,type_1_prey_58,4.940000000000009,5.860000000000009,"19,8",grass_29,0.9200000000000003,"19,8",0.9200000000000003,,
91,type_1_prey_58,5.76000000000001,6.00000000000001,"20,6",grass_70,0.24000000000000002,"20,6",0.24000000000000002,,
93,type_1_prey_58,2.90000000000001,3.26000000000001,"22,6",grass_9,0.36,"22,6",0.36,,
95,type_1_prey_58,3.1600000000000104,3.6800000000000104,"24,8",grass_50,0.5199999999999999,"24,8",0.5199999999999999,,
99,type_1_prey_58,3.480000000000011,3.7200000000000113,"22,6",grass_9,0.24000000000000002,"22,6",0.24000000000000002,,
100,type_1_prey_58,3.670000000000011,4.270000000000011,"21,7",grass_79,0.6,"21,7",0.6,,
103,type_1_prey_58,4.120000000000012,4.680000000000011,"19,8",grass_29,0.5599999999999999,"19,8",0.5599999999999999,,
105,type_1_prey_58,4.580000000000012,5.220000000000011,"18,8",grass_63,0.64,"18,8",0.64,,
107,type_1_prey_58,5.120000000000012,5.760000000000011,"20,6",grass_70,0.64,"20,6",0.64,,
109,type_1_prey_58,5.660000000000012,6.300000000000011,"19,4",grass_1,0.64,"19,4",0.64,,
52,type_1_prey_59,2.8500000000000005,3.810000000000001,"21,13",grass_18,0.9600000000000003,"21,13",0.9600000000000003,,
53,type_1_prey_59,3.7600000000000016,4.800000000000002,"21,12",grass_39,1.0400000000000003,"21,12",1.0400000000000003,,
58,type_1_prey_59,4.5500000000000025,4.830000000000003,"22,17",grass_2,0.28,"22,17",0.28,,
59,type_1_prey_59,4.780000000000003,5.140000000000003,"23,16",grass_66,0.36,"23,16",0.36,,
60,type_1_prey_59,5.090000000000003,5.1300000000000034,"23,16",grass_66,0.04,"23,16",0.04,,
61,type_1_prey_59,5.080000000000004,5.560000000000003,"23,15",grass_36,0.4799999999999999,"23,15",0.4799999999999999,,
63,type_1_prey_59,5.460000000000004,5.900000000000004,"21,13",grass_18,0.43999999999999995,"21,13",0.43999999999999995,,
64,type_1_prey_61,2.9000000000000004,4.220000000000001,"17,21",grass_25,1.3200000000000005,"17,21",1.3200000000000005,,
65,type_1_prey_61,4.170000000000001,4.8500000000000005,"18,20",grass_38,0.68,"18,20",0.68,,
66,type_1_prey_61,4.800000000000001,5.5600000000000005,"18,21",grass_7,0.7600000000000001,"18,21",0.7600000000000001,,
68,type_1_prey_61,5.460000000000001,6.860000000000001,"16,23",grass_52,1.4000000000000006,"16,23",1.4000000000000006,,
69,type_1_prey_61,3.8100000000000014,4.9700000000000015,"16,24",grass_54,1.1600000000000004,"16,24",1.1600000000000004,,
75,type_1_prey_61,4.6700000000000035,5.110000000000003,"17,21",grass_25,0.43999999999999995,"17,21",0.43999999999999995,,
77,type_1_prey_61,5.010000000000003,6.090000000000003,"16,19",grass_40,1.0800000000000003,"16,19",1.0800000000000003,,
79,type_1_prey_61,2.9900000000000038,3.510000000000004,"18,21",grass_7,0.5199999999999999,"18,21",0.5199999999999999,,
81,type_1_prey_61,3.410000000000004,3.770000000000004,"18,23",grass_91,0.36,"18,23",0.36,,
83,type_1_prey_61,3.670000000000004,4.190000000000004,"16,23",grass_52,0.5199999999999999,"16,23",0.5199999999999999,,
84,type_1_prey_61,4.140000000000004,4.740000000000004,"16,24",grass_54,0.6,"16,24",0.6,,
87,type_1_prey_61,4.590000000000004,5.150000000000004,"19,23",grass_49,0.5599999999999999,"19,23",0.5599999999999999,,
88,type_1_prey_61,5.100000000000004,5.660000000000004,"20,24",grass_80,0.5599999999999999,"20,24",0.5599999999999999,,
89,type_1_prey_61,5.610000000000004,6.1700000000000035,"21,23",grass_16,0.5599999999999999,"21,23",0.5599999999999999,,
92,type_1_prey_61,3.020000000000004,3.7800000000000042,"20,20",grass_6,0.7600000000000001,"20,20",0.7600000000000001,,
96,type_1_prey_61,3.580000000000005,3.820000000000005,"18,20",grass_38,0.24000000000000002,"18,20",0.24000000000000002,,
98,type_1_prey_61,3.7200000000000055,4.280000000000006,"20,18",grass_41,0.5599999999999999,"20,18",0.5599999999999999,,
99,type_1_prey_61,4.230000000000006,5.310000000000006,"21,18",grass_78,1.0800000000000003,"21,18",1.0800000000000003,,
100,type_1_prey_61,5.260000000000006,5.780000000000006,"22,17",grass_2,0.5199999999999999,"22,17",0.5199999999999999,,
101,type_1_prey_61,5.730000000000006,6.330000000000005,"22,18",grass_28,0.6,"22,18",0.6,,
103,type_1_prey_61,3.2300000000000058,3.870000000000006,"23,18",grass_53,0.64,"23,18",0.64,,
107,type_1_prey_61,3.6700000000000066,3.8300000000000067,"23,18",grass_53,0.16,"23,18",0.16,,
108,type_1_prey_61,3.780000000000007,3.980000000000007,"22,17",grass_2,0.2,"22,17",0.2,,
109,type_1_prey_61,3.930000000000007,4.170000000000007,"21,18",grass_78,0.24000000000000002,"21,18",0.24000000000000002,,
110,type_1_prey_61,4.120000000000007,4.200000000000007,"22,17",grass_2,0.08,"22,17",0.08,,
111,type_1_prey_61,4.1500000000000075,4.550000000000008,"22,18",grass_28,0.39999999999999997,"22,18",0.39999999999999997,,
114,type_1_prey_61,4.400000000000008,5.360000000000008,"24,21",grass_30,0.9600000000000003,"24,21",0.9600000000000003,,
116,type_1_prey_61,5.260000000000009,6.220000000000009,"23,23",grass_4,0.9600000000000003,"23,23",0.9600000000000003,,
119,type_1_prey_61,3.0700000000000087,4.030000000000009,"21,23",grass_16,0.9600000000000003,"21,23",0.9600000000000003,,
122,type_1_prey_61,3.880000000000009,4.520000000000009,"20,20",grass_6,0.64,"20,20",0.64,,
124,type_1_prey_61,4.42000000000001,4.940000000000009,"18,20",grass_38,0.5199999999999999,"18,20",0.5199999999999999,,
125,type_1_prey_61,4.8900000000000095,5.410000000000009,"18,21",grass_7,0.5199999999999999,"18,21",0.5199999999999999,,
129,type_1_prey_61,5.21000000000001,6.13000000000001,"16,19",grass_40,0.9200000000000003,"16,19",0.9200000000000003,,
131,type_1_prey_61,3.03000000000001,3.2700000000000102,"18,21",grass_7,0.24000000000000002,"18,21",0.24000000000000002,,
134,type_1_prey_61,3.1200000000000108,3.720000000000011,"20,24",grass_80,0.6,"20,24",0.6,,
135,type_1_prey_61,3.670000000000011,4.270000000000011,"19,23",grass_49,0.6,"19,23",0.6,,
139,type_1_prey_61,4.070000000000012,4.6700000000000115,"17,21",grass_25,0.6,"17,21",0.6,,
140,type_1_prey_61,4.620000000000012,5.260000000000011,"18,20",grass_38,0.64,"18,20",0.64,,
142,type_1_prey_61,5.160000000000012,5.680000000000011,"20,18",grass_41,0.5199999999999999,"20,18",0.5199999999999999,,
144,type_1_prey_61,5.5800000000000125,6.020000000000012,"20,20",grass_6,0.43999999999999995,"20,20",0.43999999999999995,,
148,type_1_prey_61,2.8200000000000127,3.3400000000000127,"20,24",grass_80,0.5199999999999999,"20,24",0.5199999999999999,,
